date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201021,IL,358804,3587,6594888,,posNeg,6953692,2338,,502,,194,,,A,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,9605,,2020-10-21T00:00:00Z,6950105,,,355217,9345,260,,,,,,,,,,,,,17,4342,62449,6953692,66791,6953692,68,0,e28df2409c2123884e46eb03d5124cefe39a3f06,0,0,0,0,0,
20201021,IN,152396,,1428713,,totalTestsViral,2574800,1484,15163,412,2976,141,,110746,A+,10/20/2020 23:59,2020-10-20T23:59:00Z,10/20 19:59,4023,15163,2020-10-20T23:59:00Z,2574800,148743,,,3790,233,,1581109,,,,,,,,,,,18,1732,7027,1581109,23394,1581109,15,180,62581aebd1e1b430778c29eae70fa92ced677597,0,0,0,0,0,
20201021,KS,74456,,531053,,posNeg,605509,329,3506,1,975,45,299,2485,A+,10/21/2020 10:00,2020-10-21T10:00:00Z,10/21 06:00,952,3506,2020-10-21T10:00:00Z,,,,,,,,605509,,,,,,,,,,,20,1488,5627,605509,7115,605509,80,85,2d940d2274c73697a70866cf1dc6fd28daa43a9c,0,0,0,0,0,
20201021,KY,90996,13763,1637642,,totalTestsViral,1714875,794,6721,203,1651,,,17534,B,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,1363,6721,2020-10-21T00:00:00Z,1714875,,,77233,1346,17,,,81800,,,,,,,,40741,,21,1452,6858,1728638,7978,1728638,21,56,819d96514f1748889d3bc73d4eb890501eea1b09,0,0,0,0,0,
20201021,LA,181132,3733,2450272,,posNeg,2631404,608,,,,68,,165282,A,10/21/2020 13:00,2020-10-21T13:00:00Z,10/21 09:00,5790,,2020-10-21T13:00:00Z,2627671,,,177399,5584,206,,,,,,,,,,,,,22,1363,13584,2631404,14947,2631404,18,0,7361c1e2786b62937dda3da4969c495af2e92633,0,0,0,0,0,
20201021,MA,146166,3225,2419306,,totalTestsViral,5366394,519,13056,91,,36,,118892,A+,10/21/2020 08:00,2020-10-21T08:00:00Z,10/21 04:00,9780,13056,2020-10-21T08:00:00Z,5366394,186257,,142941,9559,221,,2562247,,,,124834,,,168123,,,,25,702,12076,2565472,60353,2565472,22,35,3bf5b186ebb083821fa545daa2cd4c9fe9301243,0,0,0,0,0,
20201021,MD,137236,,1694771,,totalTestsViral,3138875,463,16549,131,,,,7960,A,10/21/2020 10:00,2020-10-21T10:00:00Z,10/21 06:00,4058,16549,2020-10-21T10:00:00Z,3138875,165228,,137236,3912,146,,1832007,,,,145215,13261,131954,,,,,24,492,6610,1832007,17076,1832007,8,33,c827b65daea62bc9052562949dd5e368481dc1d2,0,0,0,0,0,
20201021,ME,6027,646,554783,,posNeg,560810,7,470,0,,0,,5244,A+,10/20/2020 23:59,2020-10-20T23:59:00Z,10/20 19:59,146,470,2020-10-20T23:59:00Z,560164,6715,553123,5381,145,1,,,10394,346,10036,,,,,,,,23,38,6678,560810,6716,560810,0,1,fbe40f7883dc6789c386b395a41e71346437a5b9,0,0,0,0,0,
20201021,MI,167872,16883,4252959,,posNeg,4420831,1050,,267,,112,,109539,A+,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,7418,,2020-10-21T00:00:00Z,4458664,205705,4252959,150989,7086,332,,,316762,,,,,,,,,,26,1878,33162,4420831,35040,4420831,35,0,d92439065e8a70a97ec373f006caf069799d7e7a,0,0,0,0,0,
20201021,MN,126591,329,1581923,,totalTestEncountersViral,2539376,588,9147,160,2473,,,113158,A,10/20/2020 17:00,2020-10-20T17:00:00Z,10/20 13:00,2281,9147,2020-10-20T17:00:00Z,,,,126262,2269,12,2539376,1708185,,,,,,,,,21144,,27,1060,7189,1708514,16377,1708514,35,105,edd2f53997a45889942ca4af51fa07a808e9b76b,0,0,0,0,0,
20201021,MO,160869,,1247005,,totalTestsViral,2326868,1415,,450,,170,,,A,10/21/2020 00:59,2020-10-21T00:59:00Z,10/20 20:59,2641,,2020-10-21T00:59:00Z,2326868,184494,2137998,160869,,,,1407874,84961,5027,79737,69077,3618,71709,14660,,26609,5307,29,1244,12006,1407874,30194,1407874,26,0,84e5c62de4f323b295636d38db83976cabef360c,0,0,0,0,0,
20201021,MP,88,,15723,,posNeg,15811,,4,,,,,29,D,10/19/2020 00:00,2020-10-19T00:00:00Z,10/18 20:00,2,4,2020-10-19T00:00:00Z,22212,,,88,2,,,15811,,,,,,,,,,,69,0,0,15811,0,15811,0,0,ed9a1235a611ebaffa2bb65f85072c82159b818f,0,0,0,0,0,
20201021,MS,112123,12204,729544,,posNeg,841667,711,6380,151,,73,,97675,A+,10/20/2020 00:00,2020-10-20T00:00:00Z,10/19 20:00,3223,6380,2020-10-20T00:00:00Z,827497,,,99919,2919,304,,,41053,95,,,,,,,72982,,28,801,0,841667,801,841667,21,0,411fd0c2cafb8ee0d209027ec9e1443005f26299,0,0,0,0,0,
20201021,MT,24712,,423282,,posNeg,447994,345,1068,,,,,15085,C,10/21/2020 01:59,2020-10-21T01:59:00Z,10/20 21:59,275,1068,2020-10-21T01:59:00Z,447994,,,24712,,,,,,,,,,,,,,,30,619,2354,447994,2973,447994,23,13,b2458af130fd0ccc9c00d18ece85984706ebff8f,0,0,0,0,0,
20201021,NC,250592,8800,3441451,,posNeg,3692043,1219,,337,,,,218541,A+,10/21/2020 13:10,2020-10-21T13:10:00Z,10/21 09:10,4032,,2020-10-21T13:10:00Z,3683243,,,241792,3981,51,,,,,,,,,,,17543,,37,1842,18408,3692043,20250,3692043,40,0,15daa50c76e7372a114253ec2723089f6066f105,0,0,0,0,0,
20201021,ND,34165,,241431,,totalTestEncountersViral,752495,219,1324,33,281,,,27769,B,10/21/2020 01:59,2020-10-21T01:59:00Z,10/20 21:59,427,1324,2020-10-21T01:59:00Z,782486,,,34165,422,5,752495,275596,10552,590,9962,,,,,,,,38,499,525,275596,6131,275596,10,23,52bfef51afb9ae87b401d0c0bd7dee02a3756e1b,0,0,0,0,0,
20201021,NE,59409,,490513,,totalTestsViral,822904,380,2706,,,,,39687,A,10/20/2020 22:30,2020-10-20T22:30:00Z,10/20 18:30,565,2706,2020-10-20T22:30:00Z,822904,70666,751071,59409,,,,550239,,,,,,,,,,,31,592,2661,549922,12406,549922,11,26,ed7c3b74252164179c4bcdc7b29095cc1d88f3ba,0,0,0,0,0,
20201021,NH,9917,,308375,,totalTestsViral,552925,14,763,,246,,,8650,B,10/21/2020 09:00,2020-10-21T09:00:00Z,10/21 05:00,469,763,2020-10-21T09:00:00Z,552925,,,9917,,,,318292,32680,,,31852,,,,,,,33,89,2112,318292,9363,318292,1,0,42310adce8c6baf8fe17e0ae325489cbe6e63b97,0,0,0,0,0,
20201021,NJ,223223,,4040900,,posNeg,4264123,844,24441,175,,63,,36110,B,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,16245,24441,2020-10-21T00:00:00Z,4264123,,,223223,14456,1789,,,,,,,,,,,,,34,1030,27793,4264123,28823,4264123,18,79,fd4e90607b6bc1581028dfd6bd09ab1bff75084d,0,0,0,0,0,
20201021,NM,38715,,1039372,,posNeg,1078087,202,4079,,,,,20332,B,10/21/2020 17:50,2020-10-21T17:50:00Z,10/21 13:50,950,4079,2020-10-21T17:50:00Z,1078087,,,38715,,,,,,,,,,,,,,,35,819,6787,1078087,7606,1078087,8,49,8a434b5e3611ae6266e9738971f659c81d8fb7e2,0,0,0,0,0,
20201021,NV,92064,,677549,,totalTestEncountersViral,1165414,535,,147,,47,,,A+,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,1732,,2020-10-21T00:00:00Z,1154583,,,92064,,,1165414,769613,,,,,,,,,,,32,565,2736,769613,9385,769613,5,0,799e0ee0eea619c79faf48183afc04a8e203386f,0,0,0,0,0,
20201021,NY,488506,,12708998,,totalTestEncountersViral,13197504,950,89995,201,,103,,78645,B,10/20/2020 23:59,2020-10-20T23:59:00Z,10/20 19:59,25679,89995,2020-10-20T23:59:00Z,,,,488506,,,13197504,,,,,,,,,,,,36,2026,122763,13197504,124789,13197504,7,0,654cd9c269bd1a62e6035f839fe9b63d94bd97e2,0,0,0,0,0,
20201021,OH,188005,10907,3823508,,posNeg,4011513,1252,17523,345,3632,164,,153769,#REF!,10/21/2020 14:00,2020-10-21T14:00:00Z,10/21 10:00,5149,17523,2020-10-21T14:00:00Z,4000606,,,177098,4839,310,,,,,,,,,,,,,39,2366,29733,4011513,32099,4011513,66,135,02f2f47664bbb87c6b8c1ae006f38f4a33690dd7,0,0,0,0,0,
20201021,OK,110855,,1367370,5271,posNeg,1478225,870,8077,317,,,,94979,A+,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,1210,8077,2020-10-21T00:00:00Z,1491841,122518,1367370,110855,,,,,85717,4635,,,,,,,,,40,1307,9908,1483496,11215,1478225,19,113,2d14c5392b3eba2cc34567c2b459fdd0b53eb247,0,0,0,0,0,
20201021,OR,40443,2037,759492,,posNeg,799935,183,2989,57,,21,,5870,A+,10/21/2020 03:01,2020-10-21T03:01:00Z,10/20 23:01,635,2989,2020-10-21T03:01:00Z,,,759492,38406,,,,797898,,,,,,,,,,,41,307,4311,799935,4618,799935,2,25,9a75fd1da439dba901f8e1dac88576fabab87ef7,0,0,0,0,0,
20201021,PA,186297,7649,2167536,,posNeg,2353833,966,,,,104,,147174,A+,10/21/2020 13:00,2020-10-21T13:00:00Z,10/21 09:00,8562,,2020-10-21T13:00:00Z,3673703,,,178648,,,,2346184,,,,,,,,,,,42,1425,11897,2353833,13322,2353833,29,0,daa40809913283d4a0165a74fd72b53ebd498617,0,0,0,0,0,
20201021,PR,29717,,305972,,posNeg,335689,378,,62,,45,,26018,B,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,774,,2020-10-21T00:00:00Z,310546,7002,303412,29717,590,184,,,,29113,,,,,,,,,72,132,0,335689,132,335689,5,0,6cf52469a451efe187a52b8fb35b0272af5d8efc,0,0,0,0,0,
20201021,RI,29123,,375557,,totalTestEncountersViral,998560,130,3091,14,,6,,2580,A+,10/21/2020 12:00,2020-10-21T12:00:00Z,10/21 08:00,1169,3091,2020-10-21T12:00:00Z,,39324,959236,29123,,,998560,404680,,,,,,,,,,,44,474,3151,404680,13240,404680,5,19,10d298f0e0ee0e55c894cdd727b7840e4a5558e2,0,0,0,0,0,
20201021,SC,166357,6924,1467192,,posNeg,1633549,743,10062,197,,98,,84052,A+,10/20/2020 23:59,2020-10-20T23:59:00Z,10/20 19:59,3708,10062,2020-10-20T23:59:00Z,1626625,208503,1418122,159433,3487,221,,,77263,8225,69038,,,,,,87938,14381,45,864,12763,1633549,13627,1633549,12,34,406d6ddba068daf7d31cf3d32734764739a5cbc4,0,0,0,0,0,
20201021,SD,35044,1013,201206,,totalTestsPeopleViral,236250,332,2239,,,,,26023,#REF!,10/20/2020 14:00,2020-10-20T14:00:00Z,10/20 10:00,333,2239,2020-10-20T14:00:00Z,380661,,,34031,,,,236250,,,,,,,,,,,46,587,937,236250,1524,236250,3,46,86980c8cfdccd14ee71d4458bd245c5b442f7d28,0,0,0,0,0,
20201021,TN,235861,11994,3180394,,posNeg,3416255,1424,9734,388,,167,,210243,A+,10/21/2020 15:00,2020-10-21T15:00:00Z,10/21 11:00,2970,9734,2020-10-21T15:00:00Z,3404261,270982,3133279,223867,2834,136,,,,,,,,,,,78781,11167,47,2292,17227,3416255,19519,3416255,18,53,8d94b0559a568f5be6ca6fcb105bdcc35ad323bd,0,0,0,0,0,
20201021,TX,838809,,6636065,,posNeg,7474874,4782,,1424,,,,739140,A,10/21/2020 17:05,2020-10-21T17:05:00Z,10/21 13:05,17201,,2020-10-21T17:05:00Z,7474874,,,838809,,,,,457228,43253,,,,,,,247975,21607,48,5252,25296,7474874,30548,7474874,114,0,a282d3b2ca2cb64c188abb6236fb2f8474679f32,0,0,0,0,0,
20201021,UT,98006,,868886,,totalTestsViral,1280311,338,4807,111,1040,,406,72606,A+,10/21/2020 10:52,2020-10-21T10:52:00Z,10/21 06:52,557,4807,2020-10-21T10:52:00Z,1280311,104675,1175636,98006,,,,963008,,,,,,,30987,3718,65372,3890,49,1363,5587,966892,11847,966892,6,54,7af483c6a54a87f42eb57e346cdad9bddd28fa35,0,0,0,0,0,
20201021,VA,168772,10774,2273738,315,totalTestEncountersViral,2431736,1010,12010,202,,97,,19226,A+,10/20/2020 17:00,2020-10-20T17:00:00Z,10/20 13:00,3515,12010,2020-10-20T17:00:00Z,,188401,,157998,3266,249,2431736,,,,,,,,,,,,51,1018,19011,2442825,19796,2442510,30,55,f323d52cb25ad6417390f0bb600059361107d5f3,0,0,0,0,0,
20201021,VI,1337,,21768,68,posNeg,23105,,,,,,,1303,D,10/20/2020 21:58,2020-10-20T21:58:00Z,10/20 17:58,21,,2020-10-20T21:58:00Z,23173,,,,21,,,,,,,,,,,,,,78,2,251,23173,253,23105,0,0,ae1e57057a4333a820f00e19f001e0cadcb6e540,0,0,0,0,0,
20201021,VT,1999,,178723,,totalTestsViral,362906,4,,,,,,1708,B,10/20/2020 23:59,2020-10-20T23:59:00Z,10/20 19:59,58,,2020-10-20T23:59:00Z,362906,,,1971,58,,,180234,,,,,,,,,,,50,16,966,180722,2103,180722,0,0,ac845662346709b0da128e1b3fc5789c59728db8,0,0,0,0,0,
20201021,WA,99150,,2153638,,totalTestEncountersViral,2252788,301,8124,,,43,,,B,10/20/2020 02:59,2020-10-20T02:59:00Z,10/19 22:59,2282,8124,2020-10-20T02:59:00Z,,,,99150,2282,,2252788,,,,,,,,,,,,53,489,7963,2252788,8452,2252788,24,47,aff63e3b1cf7640fab8eb403fe5153094e96b12e,0,0,0,0,0,
20201021,WI,192191,9504,1718564,209,totalTestEncountersViral,2924206,1190,9704,299,1371,,,142485,A+,10/21/2020 00:00,2020-10-21T00:00:00Z,10/20 20:00,1702,9704,2020-10-21T00:00:00Z,,,,182687,1681,21,2924206,1901251,,,,,,,,,,,55,4363,5681,1910964,13633,1910755,50,167,dc2408f701db8e30b8568e8b2299b31d01f7e7c9,0,0,0,0,0,
20201021,WV,20734,1070,675863,,posNeg,696597,188,,65,,25,,15215,B,10/20/2020 23:59,2020-10-20T23:59:00Z,10/20 19:59,413,,2020-10-20T23:59:00Z,695527,,,19664,409,4,,,18791,,,,,,,,,,54,215,4573,696597,4788,696597,5,0,bbbb9e26b524a726f0a761e4736288bea8da7f42,0,0,0,0,0,
20201021,WY,9848,1543,111822,,totalTestsViral,249425,66,373,,,,,7070,B,10/21/2020 17:23,2020-10-21T17:23:00Z,10/21 13:23,61,373,2020-10-21T17:23:00Z,249425,10742,238683,8305,,,,120127,,,,,,,,,,,56,322,3068,121670,4292,121670,0,2,42f6571c1762b36b3147ca34012df646ef36986a,0,0,0,0,0,
20201020,AK,11456,,535069,,totalTestsViral,546525,38,389,,,10,,6681,A,10/20/2020 03:59,2020-10-20T03:59:00Z,10/19 23:59,67,389,2020-10-20T03:59:00Z,546525,11169,535040,,67,,,,,,,,,,,,,,02,231,10071,546525,10302,546525,0,2,0c7db1abeb34006400aa7f643533254c424efbea,0,0,0,0,0,
20201020,AL,174528,21512,1112559,,totalTestsPeopleViral,1265575,846,19081,,1954,,1114,74238,A,10/20/2020 11:00,2020-10-20T11:00:00Z,10/20 07:00,2805,19081,2020-10-20T11:00:00Z,,,,153016,2633,172,,1265575,,,,61855,,,,,,,01,1043,4731,1287087,5475,1287087,16,0,618db5d5522240597ee2e1380049be4be66f4901,0,0,0,0,0,
20201020,AR,100441,6023,1137234,,totalTestsViral,1231652,627,6428,257,,96,782,90283,A+,10/20/2020 00:00,2020-10-20T00:00:00Z,10/19 20:00,1728,6428,2020-10-20T00:00:00Z,1231652,,1137234,94418,1576,152,,,,,,,,,37538,6672,21856,3300,05,844,7110,1237675,7738,1237675,14,67,696a543f35e5a8e1498d893e4b20a56bae36154a,0,0,0,0,0,
20201020,AS,0,,1616,,totalTestsViral,1616,,,,,,,,D,10/1/2020 00:00,2020-10-01T00:00:00Z,09/30 20:00,0,,2020-10-01T00:00:00Z,1616,,,0,,,,,,,,,,,,,,,60,0,0,1616,0,1616,0,0,3321ebf66fbc98011373f6dcb01d358a9c68c1ac,0,0,0,0,0,
20201020,AZ,232937,5267,1419675,,totalTestsPeopleViral,1647345,777,20719,170,,91,,38705,A+,10/20/2020 00:00,2020-10-20T00:00:00Z,10/19 20:00,5837,20719,2020-10-20T00:00:00Z,,,,227670,5550,287,,1647345,309446,,,,,,,,,,04,1040,6571,1652612,7560,1652612,7,71,4be9a6265b0b8e6d09e2cb6bff66e9c7690990f1,0,0,0,0,0,
20201020,CA,874077,,16314993,,totalTestsViral,17189070,3104,,781,,,,,B,10/20/2020 02:59,2020-10-20T02:59:00Z,10/19 22:59,16992,,2020-10-20T02:59:00Z,17189070,,,874077,,,,,,,,,,,,,,,06,3286,143376,17189070,146662,17189070,22,0,50907223f4024253e008890af81e2becaa962044,0,0,0,0,0,
20201020,CO,87582,6054,1014193,,totalTestEncountersViral,1724038,516,8332,,,,,7286,A,10/20/2020 01:59,2020-10-20T01:59:00Z,10/19 21:59,2060,8332,2020-10-20T01:59:00Z,,,,81528,,,1724038,1095721,177664,12594,165070,,,,,,,,08,1208,5287,1101775,15588,1101775,9,84,df76a57704e81d75fef310975b373457a5756062,0,0,0,0,0,
20201020,CT,64455,2592,1989807,,posNeg,2054262,217,12043,,,,,9651,B,10/19/2020 20:30,2020-10-19T20:30:00Z,10/19 16:30,4559,12043,2020-10-19T20:30:00Z,2051670,,,61863,3658,901,,,,,,,,,,,,,09,434,14231,2054262,14665,2054262,5,0,55db899ae911c1c17f173c7836d8b40726e6fbb4,0,0,0,0,0,
20201020,DC,16445,,457362,,totalTestEncountersViral,473807,85,,20,,9,,12884,A+,10/19/2020 00:00,2020-10-19T00:00:00Z,10/18 20:00,642,,2020-10-19T00:00:00Z,,,,,,,473807,243299,,,,,,,,,,,11,50,4717,473807,4767,473807,1,0,34c2f3c0c7e3db9b0eb623cb758e8ea84ffa1e0e,0,0,0,0,0,
20201020,DE,23325,1105,307401,,totalTestEncountersViral,515381,107,,25,,,,12245,A+,10/19/2020 18:00,2020-10-19T18:00:00Z,10/19 14:00,668,,2020-10-19T18:00:00Z,,25574,,22220,587,81,515381,330726,,,,,,,,,,,10,129,1579,330726,2352,330726,2,0,3f881a94a52638e3ddc5119304855e78b5d600c3,0,0,0,0,0,
20201020,FL,750739,25168,5007558,4378,totalTestEncountersViral,9189623,2094,47895,,,,,,A,10/19/2020 23:59,2020-10-19T23:59:00Z,10/19 19:59,16308,47895,2020-10-19T23:59:00Z,8357405,978150,7334681,725571,16308,,9189623,5752796,539844,51923,487730,526404,50676,475588,,,,,12,3556,25002,5762675,58302,5758297,86,231,1dd1e4184e8ab24f8d9a9264e0aae5ac14c404f5,0,0,0,0,0,
20201020,GA,342438,,2985398,,totalTestsViral,3327836,1713,30541,,5701,,,,A,10/20/2020 14:50,2020-10-20T14:50:00Z,10/20 10:50,7674,30541,2020-10-20T14:50:00Z,3327836,320414,,342438,,,,,320265,28073,,,,,,,,,13,1128,12429,3327836,13557,3327836,17,153,2e728821eca2cea0d355a77e9bddb1569f73007b,0,0,0,0,0,
20201020,GU,3886,17,56620,,posNeg,60506,70,,17,,6,,2354,A,10/20/2020 06:00,2020-10-20T06:00:00Z,10/20 02:00,67,,2020-10-20T06:00:00Z,60465,,,3869,,,,,202,6,,,,,,,39,17,66,130,827,60506,957,60506,1,0,8b177953dc42cfda5a04947c328eb6b22bf77891,0,0,0,0,0,
20201020,HI,14262,194,295153,,totalTestEncountersViral,479301,96,1012,22,,15,,11078,B,10/19/2020 18:00,2020-10-19T18:00:00Z,10/19 14:00,187,1012,2020-10-19T18:00:00Z,,14014,,14068,,,479301,308090,,,,,,,,,,,15,37,0,309415,1985,309415,0,7,f3af922481bf6ce607eff37955572f90d2626022,0,0,0,0,0,
20201020,IA,103011,,734707,,posNeg,837718,501,,122,,45,,83518,A+,10/20/2020 00:00,2020-10-20T00:00:00Z,10/19 20:00,1555,,2020-10-20T00:00:00Z,,,,103011,,,,839348,,,,64329,3685,60605,67096,5433,,,19,494,1651,837718,2145,837718,17,0,22c4a956c13c3f8ec58e81e3584288fa178dce9e,0,0,0,0,0,
20201020,ID,53790,6020,307612,,totalTestsPeopleViral,355382,187,2231,54,506,,,26238,A,10/19/2020 19:38,2020-10-19T19:38:00Z,10/19 15:38,531,2231,2020-10-19T19:38:00Z,467709,,,47770,488,43,,355382,,,,,,,,,,,16,698,1597,361402,2192,361402,3,25,9e3b1d147b953344f1dcfc1f24d480f7c94f607c,0,0,0,0,0,
20201020,IL,354462,3587,6532439,,posNeg,6886901,2261,,489,,195,,,A,10/19/2020 00:00,2020-10-19T00:00:00Z,10/18 20:00,9537,,2020-10-19T00:00:00Z,6883314,,,350875,9277,260,,,,,,,,,,,,,17,3714,55363,6886901,59077,6886901,41,0,a79c962511fd744c86427331d4c0f117062c12f9,0,0,0,0,0,
20201020,IN,150664,,1421686,,totalTestsViral,2551406,1425,14983,412,2954,141,,109675,A+,10/18/2020 23:59,2020-10-18T23:59:00Z,10/18 19:59,4008,14983,2020-10-18T23:59:00Z,2551406,147110,,,3775,233,,1572350,,,,,,,,,,,18,1498,6130,1572350,17543,1572350,48,157,f7e93a400b35d5e5c08a8f71b28a71fb24db2cc0,0,0,0,0,0,
20201020,KS,72968,,525426,,posNeg,598394,285,3421,81,952,39,294,2415,A+,10/19/2020 10:00,2020-10-19T10:00:00Z,10/19 06:00,872,3421,2020-10-19T10:00:00Z,,,,,,,,598394,,,,,,,,,,,20,0,0,598394,0,598394,0,0,04838187a2dac1d38a44b98980f1d2e3c4416f98,0,0,0,0,0,
20201020,KY,89544,13431,1630784,,totalTestsViral,1706897,776,6665,202,1638,,,17402,B,10/20/2020 00:00,2020-10-20T00:00:00Z,10/19 20:00,1342,6665,2020-10-20T00:00:00Z,1706897,,,76113,1326,16,,,81597,,,,,,,,39937,,21,1297,7112,1720328,8082,1720328,16,49,c5095f71e4b5922a39c74b1ee7894880afcb1412,0,0,0,0,0,
20201020,LA,179769,3088,2436688,,posNeg,2616457,586,,,,62,,161792,A,10/20/2020 13:00,2020-10-20T13:00:00Z,10/20 09:00,5772,,2020-10-20T13:00:00Z,2613369,,,176681,5572,200,,,,,,,,,,,,,22,699,18294,2616457,18993,2616457,6,0,b6a826cea181f210320f169731b6dfc47103bd58,0,0,0,0,0,
20201020,MA,145464,3169,2407230,,totalTestsViral,5306041,517,13021,94,,35,,118892,A+,10/20/2020 08:00,2020-10-20T08:00:00Z,10/20 04:00,9758,13021,2020-10-20T08:00:00Z,5306041,185451,,142295,9537,221,,2549525,,,,124711,,,166394,,,,25,976,16417,2552694,66390,2552694,5,12,3610780bf69fac923b9d6731f4afe9ec105da90f,0,0,0,0,0,
20201020,MD,136744,,1688161,,totalTestsViral,3121799,464,16516,123,,,,7926,A,10/20/2020 10:00,2020-10-20T10:00:00Z,10/20 06:00,4050,16516,2020-10-20T10:00:00Z,3121799,164580,,136744,3904,146,,1824905,,,,142054,12794,129260,,,,,24,590,7593,1824905,17966,1824905,9,41,7b4b89598cb3c9feceaec3ae9365e7657b3ece51,0,0,0,0,0,
20201020,ME,5989,648,548105,,posNeg,554094,9,469,1,,0,,5206,A+,10/19/2020 23:59,2020-10-19T23:59:00Z,10/19 19:59,146,469,2020-10-19T23:59:00Z,553446,6676,546444,5341,145,1,,,10382,345,10025,,,,,,,,23,27,4590,554094,4617,554094,0,0,5bd7a3cdfd9914930fea68949069fec29b6f7f62,0,0,0,0,0,
20201020,MI,165994,16602,4219797,,posNeg,4385791,1050,,267,,106,,109539,A+,10/20/2020 00:00,2020-10-20T00:00:00Z,10/19 20:00,7383,,2020-10-20T00:00:00Z,4423487,203690,4219797,149392,7053,330,,,316115,,,,,,,,,,26,1871,48296,4385791,50167,4385791,20,0,efc8405b82604b8b7d80b528be70ab8c3a624b0f,0,0,0,0,0,
20201020,MN,125531,316,1574734,,totalTestEncountersViral,2522999,567,9042,155,2451,,,111634,A,10/19/2020 17:00,2020-10-19T17:00:00Z,10/19 13:00,2246,9042,2020-10-19T17:00:00Z,,,,125215,2235,11,2522999,1699949,,,,,,,,,20649,,27,1092,4604,1700265,11604,1700265,7,126,8d39ee95bd1bebac782494556b67556685c8dd91,0,0,0,0,0,
20201020,MO,159625,,1234999,,totalTestsViral,2296674,1439,,429,,156,,,A,10/20/2020 00:59,2020-10-20T00:59:00Z,10/19 20:59,2615,,2020-10-20T00:59:00Z,2296674,181463,2110912,159625,,,,1393100,84652,4953,79502,68919,3618,71709,14224,,25263,5104,29,1524,0,1394624,0,1394624,25,0,380c4a3f6d0ab750da0b3c15bc45d02b5d093b04,0,0,0,0,0,
20201020,MP,88,,15723,,posNeg,15811,,4,,,,,29,D,10/19/2020 00:00,2020-10-19T00:00:00Z,10/18 20:00,2,4,2020-10-19T00:00:00Z,22212,,,88,2,,,15811,,,,,,,,,,,69,2,267,15811,269,15811,0,0,13828da7570624f8f94485a4a50aa535389d3721,0,0,0,0,0,
20201020,MS,111322,11871,729544,,posNeg,840866,664,6380,161,,73,,97675,A+,10/19/2020 00:00,2020-10-19T00:00:00Z,10/18 20:00,3202,6380,2020-10-19T00:00:00Z,827497,,,99451,2903,299,,,41053,95,,,,,,,72982,,28,730,0,840866,730,840866,31,0,0b8591b9893b58e66c6c89594b77bc6716698560,0,0,0,0,0,
20201020,MT,24093,,420928,,posNeg,445021,360,1055,,,,,14842,C,10/20/2020 01:59,2020-10-20T01:59:00Z,10/19 21:59,252,1055,2020-10-20T01:59:00Z,445021,,,24093,,,,,,,,,,,,,,,30,703,1952,445021,2655,445021,11,35,95d0117fd74cf85cb30fc07db9f37522b58687a0,0,0,0,0,0,
20201020,NC,248750,8453,3423043,,posNeg,3671793,1203,,326,,,,218541,A+,10/20/2020 12:28,2020-10-20T12:28:00Z,10/20 08:28,3992,,2020-10-20T12:28:00Z,3663340,,,240297,3941,51,,,,,,,,,,,16457,,37,1578,21851,3671793,23429,3671793,53,0,b3c031c6f75a01cdcfc2d9c46d760ff74c14e3ba,0,0,0,0,0,
20201020,ND,33666,,240906,,totalTestEncountersViral,746364,209,1301,39,279,,,27222,B,10/20/2020 01:59,2020-10-20T01:59:00Z,10/19 21:59,417,1301,2020-10-20T01:59:00Z,776039,,,33666,412,5,746364,274572,10527,584,9943,,,,,,,,38,1029,806,274572,5204,274572,4,34,593a4d63c529ed6b62a1ce04b767f792636c1f0b,0,0,0,0,0,
20201020,NE,58817,,487852,,totalTestsViral,810498,380,2680,,,,,39313,A,10/19/2020 22:00,2020-10-19T22:00:00Z,10/19 18:00,554,2680,2020-10-19T22:00:00Z,810498,69955,739379,58817,,,,546986,,,,,,,,,,,31,749,2707,546669,10919,546669,6,22,57fb2c6a2fcfa866ace4571a7dd45696b166d1de,0,0,0,0,0,
